Date,Open,High,Low,Close,Volume
16/06/2021,"67,815.00","68,956.10","67,407.40","67,733.50",2950000
15/06/2021,"68,304.00","68,874.60","67,815.00","67,815.00",2130000
14/06/2021,"68,059.50","68,956.10","67,652.00","68,304.00",3060000
11/6/2021,"66,429.30","68,385.50","66,266.30","68,059.50",2830000
10/6/2021,"66,592.30","67,244.40","66,021.80","66,755.40",2660000
9/6/2021,"65,695.80","66,918.40","64,391.60","66,592.30",4290000
8/6/2021,"66,836.90","67,652.00","65,695.80","65,858.80",4180000
7/6/2021,"68,956.10","69,037.60","66,021.80","67,407.40",4450000
4/6/2021,"69,282.10","69,363.60","68,304.00","69,037.60",4580000
3/6/2021,"69,282.10","69,608.20","68,711.60","69,445.10",3830000
2/6/2021,"70,993.80","71,319.80","69,282.10","69,689.70",3660000
1/6/2021,"71,645.90","72,134.90","70,912.30","70,993.80",4190000
31/05/2021,"67,086.20","68,842.40","66,524.20","68,772.10",4470000
28/05/2021,"66,032.50","66,734.90","65,821.70","66,594.40",2590000
27/05/2021,"66,945.70","67,015.90","65,681.20","65,892.00",2410000
26/05/2021,"66,173.00","67,086.20","65,821.70","66,945.70",2750000
25/05/2021,"65,681.20","66,875.40","65,189.50","65,892.00",2980000
24/05/2021,"65,892.00","65,962.20","64,697.80","65,681.20",3680000
21/05/2021,"66,243.20","67,858.90","65,330.00","65,892.00",4450000
20/05/2021,"63,784.60","67,086.20","63,503.60","67,086.20",4860000
19/05/2021,"61,466.40","63,995.30","60,974.70","63,784.60",3970000
18/05/2021,"60,693.70","61,396.10","60,553.20","61,115.20",2940000
17/05/2021,"60,272.20","60,834.20","59,850.70","60,201.90",2410000
14/05/2021,"59,218.50","60,553.20","59,078.00","59,569.70",2570000
13/05/2021,"59,710.20","59,991.20","59,007.70","59,007.70",3530000
12/5/2021,"59,710.20","59,991.20","59,218.50","59,991.20",2550000
11/5/2021,"60,412.70","60,834.20","59,850.70","59,850.70",2870000
10/5/2021,"58,375.50","60,412.70","58,305.30","60,272.20",6220000
7/5/2021,"58,094.50","59,007.70","57,813.50","58,305.30",3730000
6/5/2021,"58,305.30","58,656.50","57,743.30","58,094.50",2720000
5/5/2021,"59,359.00","59,359.00","58,094.50","58,235.00",3200000
4/5/2021,"56,197.80","58,656.50","56,197.80","58,235.00",3260000
29/04/2021,"56,759.80","57,462.30","56,759.80","56,830.10",2890000
28/04/2021,"56,268.10","57,111.10","56,268.10","56,759.80",1890000
27/04/2021,"56,478.80","57,181.30","56,268.10","56,689.60",1780000
26/04/2021,"57,954.00","58,164.80","56,549.10","56,900.30",3520000
23/04/2021,"56,197.80","58,305.30","55,987.10","58,305.30",4370000
22/04/2021,"57,602.80","58,937.50","56,197.80","56,197.80",3130000
20/04/2021,"57,462.30","59,640.00","57,321.80","58,235.00",6550000
19/04/2021,"56,197.80","57,251.60","55,846.60","57,251.60",3290000
16/04/2021,"56,057.40","57,040.80","55,354.90","55,987.10",3030000
15/04/2021,"56,900.30","57,181.30","56,057.40","56,197.80",2890000
14/04/2021,"56,197.80","56,900.30","55,846.60","56,900.30",3490000
13/04/2021,"57,602.80","57,743.30","56,549.10","56,689.60",2810000
12/4/2021,"57,883.80","57,883.80","57,251.60","57,673.00",2790000
9/4/2021,"56,127.60","58,305.30","56,127.60","57,673.00",5480000
8/4/2021,"56,338.30","56,619.30","55,846.60","55,916.90",2220000
7/4/2021,"55,635.90","55,987.10","55,565.60","55,916.90",2080000
6/4/2021,"55,565.60","56,197.80","55,565.60","55,776.40",2080000
5/4/2021,"56,478.80","56,549.10","55,425.10","55,916.90",2050000
2/4/2021,"56,478.80","56,549.10","56,057.40","56,057.40",2690000
1/4/2021,"54,722.70","55,987.10","54,722.70","55,987.10",3450000
31/03/2021,"54,160.70","54,863.10","53,809.40","54,582.20",1900000
30/03/2021,"54,722.70","54,792.90","54,090.40","54,160.70",2090000
29/03/2021,"53,739.20","54,863.10","53,458.20","54,511.90",2760000
26/03/2021,"53,528.40","53,949.90","52,334.20","53,458.20",3690000
25/03/2021,"54,441.70","54,441.70","53,739.20","53,809.40",3180000
24/03/2021,"54,722.70","55,425.10","53,739.20","54,090.40",3420000
23/03/2021,"55,144.10","56,197.80","55,003.60","55,354.90",3040000
22/03/2021,"55,846.60","55,916.90","55,003.60","55,284.60",2880000
19/03/2021,"56,197.80","56,549.10","55,776.40","56,057.40",3100000
18/03/2021,"56,900.30","56,900.30","56,197.80","56,900.30",2490000
17/03/2021,"57,251.60","57,251.60","56,197.80","56,759.80",2210000
16/03/2021,"54,090.40","57,251.60","53,809.40","56,900.30",7050000
15/03/2021,"53,809.40","54,441.70","53,458.20","53,739.20",2430000
12/3/2021,"54,090.40","54,160.70","53,598.70","53,739.20",2850000
11/3/2021,"53,739.20","54,160.70","53,458.20","53,879.70",2040000
10/3/2021,"53,317.70","54,441.70","52,685.50","53,598.70",3590000
9/3/2021,"52,685.50","53,177.20","52,334.20","52,685.50",3010000
8/3/2021,"53,388.00","53,739.20","52,966.50","53,247.50",2290000
5/3/2021,"53,036.70","53,388.00","52,334.20","53,317.70",3460000
4/3/2021,"54,582.20","54,652.40","52,755.70","53,317.70",4000000
3/3/2021,"54,792.90","54,863.10","54,371.40","54,582.20",2210000
2/3/2021,"55,425.10","55,425.10","54,020.20","54,722.70",2510000
1/3/2021,"53,949.90","54,792.90","53,949.90","54,722.70",2870000
26/02/2021,"52,685.50","53,668.90","52,615.20","53,528.40",2670000
25/02/2021,"53,458.20","53,598.70","52,334.20","53,528.40",2660000
24/02/2021,"53,388.00","53,739.20","52,615.20","52,966.50",3070000
23/02/2021,"53,598.70","54,090.40","52,404.50","53,036.70",4650000
22/02/2021,"53,809.40","54,441.70","53,458.20","53,949.90",3200000
19/02/2021,"54,301.20","54,792.90","53,388.00","53,809.40",5140000
18/02/2021,"54,792.90","55,003.60","53,809.40","54,933.40",3100000
17/02/2021,"53,598.70","55,495.40","53,317.70","54,722.70",4330000
9/2/2021,"50,156.60","52,404.50","49,173.10","52,404.50",5830000
8/2/2021,"51,210.30","51,210.30","48,892.10","50,086.30",5570000
5/2/2021,"51,280.50","51,561.50","50,437.60","51,210.30",2880000
4/2/2021,"49,313.60","51,421.00","49,313.60","50,929.30",6070000
3/2/2021,"47,416.90","49,594.60","46,433.50","49,173.10",5760000
2/2/2021,"44,326.10","46,363.20","44,255.80","46,363.20",4510000
1/2/2021,"45,239.30","45,941.70","43,764.10","44,607.00",2780000
29/01/2021,"41,445.90","44,045.10","41,445.90","44,045.10",4430000
28/01/2021,"42,148.40","43,764.10","41,164.90","41,164.90",7030000
27/01/2021,"46,152.50","46,433.50","44,185.60","44,255.80",3070000
26/01/2021,"47,416.90","47,416.90","46,012.00","46,363.20",3580000
25/01/2021,"46,925.20","47,908.70","46,503.70","47,065.70",4290000
22/01/2021,"46,152.50","47,416.90","45,941.70","46,995.40",2880000
21/01/2021,"45,309.50","46,222.70","44,466.50","46,082.20",3190000
20/01/2021,"44,045.10","44,747.50","42,288.90","44,466.50",5060000
19/01/2021,"46,363.20","46,433.50","43,342.60","43,553.30",4840000
18/01/2021,"47,065.70","47,065.70","46,503.70","46,574.00",1670000
15/01/2021,"47,065.70","47,065.70","46,644.20","46,784.70",2130000
14/01/2021,"46,714.50","47,065.70","46,152.50","46,644.20",2450000
13/01/2021,"46,293.00","47,346.70","46,293.00","46,714.50",3600000
12/1/2021,"45,660.80","46,363.20","44,958.30","46,222.70",3360000
11/1/2021,"44,888.00","45,450.00","44,466.50","45,450.00",2720000
8/1/2021,"44,255.80","44,747.50","43,974.80","44,466.50",3750000
7/1/2021,"43,974.80","44,185.60","43,483.10","43,904.60",2970000
6/1/2021,"44,326.10","44,677.30","43,764.10","43,834.30",2480000
5/1/2021,"42,148.40","44,607.00","42,007.90","44,045.10",3220000
4/1/2021,"41,867.40","42,288.90","41,656.70","42,288.90",2970000
31/12/2020,"40,813.70","41,586.40","40,743.40","41,516.20",2810000
30/12/2020,"41,375.70","41,375.70","40,813.70","40,813.70",1660000
29/12/2020,"40,673.20","41,305.40","40,462.40","41,164.90",3000000
28/12/2020,"40,673.20","41,164.90","40,392.20","40,673.20",3030000
25/12/2020,"40,041.00","40,462.40","39,760.00","40,462.40",2240000
24/12/2020,"40,392.20","40,602.90","39,619.50","40,041.00",3290000
23/12/2020,"40,954.20","41,164.90","40,181.50","40,392.20",1920000
22/12/2020,"40,322.00","41,094.70","40,111.20","40,813.70",3560000
21/12/2020,"40,251.70","40,602.90","40,111.20","40,392.20",3180000
18/12/2020,"39,689.70","40,111.20","39,689.70","39,970.70",2120000
17/12/2020,"39,970.70","40,111.20","39,338.50","39,689.70",4960000
16/12/2020,"40,181.50","40,392.20","40,041.00","40,111.20",2750000
15/12/2020,"40,392.20","40,462.40","39,760.00","39,830.20",3680000
14/12/2020,"40,041.00","40,743.40","39,970.70","40,181.50",1990000
11/12/2020,"39,760.00","40,041.00","39,549.20","40,041.00",2420000
10/12/2020,"40,041.00","40,532.70","39,689.70","39,689.70",2920000
9/12/2020,"39,549.20","40,602.90","39,479.00","40,392.20",4140000
8/12/2020,"39,127.80","39,760.00","38,987.30","39,479.00",3170000
7/12/2020,"39,268.20","39,338.50","38,987.30","39,127.80",2010000
4/12/2020,"38,917.00","39,268.20","38,917.00","39,127.80",1910000
3/12/2020,"38,987.30","39,127.80","38,706.30","39,057.50",2250000
2/12/2020,"38,636.00","39,127.80","38,636.00","39,057.50",2910000
1/12/2020,"38,636.00","38,917.00","38,495.50","38,776.50",4730000
30/11/2020,"39,830.20","39,830.20","38,917.00","38,917.00",3810000
27/11/2020,"39,268.20","39,479.00","39,057.50","39,479.00",2740000
26/11/2020,"38,987.30","39,338.50","38,495.50","39,127.80",2260000
25/11/2020,"39,549.20","39,549.20","38,776.50","38,776.50",2530000
24/11/2020,"39,268.20","39,689.70","38,636.00","39,057.50",4150000
23/11/2020,"38,776.50","39,479.00","38,355.00","39,268.20",3900000
20/11/2020,"38,706.30","39,268.20","38,636.00","38,776.50",2540000
19/11/2020,"38,144.30","39,338.50","37,933.50","38,706.30",6870000
18/11/2020,"38,144.30","38,144.30","37,722.80","37,933.50",2420000
17/11/2020,"37,652.60","38,003.80","37,231.10","37,933.50",3470000
16/11/2020,"37,933.50","38,214.50","37,231.10","37,441.80",5120000
13/11/2020,"37,793.10","37,793.10","37,582.30","37,793.10",1820000
12/11/2020,"37,231.10","37,582.30","37,160.80","37,582.30",1700000
11/11/2020,"37,512.10","37,512.10","37,020.30","37,231.10",2300000
10/11/2020,"37,933.50","37,933.50","37,231.10","37,231.10",2400000
9/11/2020,"37,090.60","37,512.10","37,020.30","37,512.10",2780000
6/11/2020,"36,809.60","37,090.60","36,598.80","36,809.60",1360000
5/11/2020,"37,020.30","37,512.10","36,528.60","36,528.60",1800000
4/11/2020,"37,231.10","37,441.80","36,879.80","37,231.10",1890000
3/11/2020,"36,458.40","37,160.80","36,317.90","37,090.60",3540000
2/11/2020,"36,177.40","36,317.90","35,966.60","36,317.90",1200000
30/10/2020,"36,107.10","36,177.40","35,474.90","36,177.40",2030000
29/10/2020,"35,404.60","36,036.90","35,264.10","35,755.90",3750000
28/10/2020,"36,528.60","36,809.60","35,615.40","35,615.40",4960000
27/10/2020,"37,160.80","37,371.60","36,598.80","36,598.80",4400000
26/10/2020,"37,863.30","38,284.80","37,090.60","37,090.60",5320000
23/10/2020,"38,074.00","38,284.80","37,582.30","37,863.30",3650000
22/10/2020,"37,090.60","37,933.50","36,950.10","37,933.50",3240000
21/10/2020,"37,371.60","38,284.80","37,090.60","37,090.60",4560000
20/10/2020,"37,301.30","37,441.80","36,879.80","37,371.60",2600000
19/10/2020,"37,652.60","37,793.10","37,231.10","37,441.80",3220000
16/10/2020,"35,966.60","37,863.30","35,755.90","37,371.60",7960000
15/10/2020,"35,966.60","36,107.10","35,615.40","35,966.60",2660000
14/10/2020,"35,685.60","36,107.10","35,404.60","35,826.10",3330000
13/10/2020,"35,755.90","35,826.10","35,474.90","35,615.40",1690000
12/10/2020,"35,755.90","36,107.10","35,545.10","35,755.90",2140000
9/10/2020,"35,826.10","35,966.60","35,685.60","35,685.60",1620000
8/10/2020,"35,474.90","36,177.40","35,334.40","35,896.40",4230000
7/10/2020,"35,264.10","35,615.40","35,264.10","35,404.60",2060000
6/10/2020,"35,685.60","35,755.90","35,334.40","35,474.90",2100000
5/10/2020,"35,404.60","35,685.60","35,053.40","35,474.90",2070000
2/10/2020,"35,685.60","35,896.40","34,421.20","35,334.40",2690000
1/10/2020,"35,264.10","35,685.60","35,264.10","35,685.60",1250000
30/09/2020,"35,264.10","35,404.60","34,948.00","35,123.70",3450000
29/09/2020,"36,107.10","36,107.10","35,264.10","35,264.10",2620000
28/09/2020,"35,755.90","36,036.90","35,545.10","35,896.40",1810000
25/09/2020,"35,615.40","35,685.60","35,123.70","35,685.60",1660000
24/09/2020,"35,615.40","35,826.10","35,264.10","35,474.90",2390000
23/09/2020,"36,036.90","36,177.40","35,685.60","35,896.40",2480000
22/09/2020,"35,685.60","36,036.90","35,545.10","36,036.90",2250000
21/09/2020,"36,036.90","36,317.90","35,966.60","35,966.60",2110000
18/09/2020,"35,193.90","36,107.10","35,123.70","35,966.60",4560000
17/09/2020,"35,334.40","35,474.90","35,053.40","35,123.70",2160000
16/09/2020,"35,123.70","35,685.60","35,123.70","35,474.90",2650000
15/09/2020,"34,772.40","35,123.70","34,631.90","35,123.70",2630000
14/09/2020,"34,596.80","34,772.40","34,491.40","34,631.90",1560000
11/9/2020,"34,421.20","34,561.70","34,315.80","34,526.60",1200000
10/9/2020,"34,772.40","34,983.20","34,491.40","34,561.70",1390000
9/9/2020,"34,175.30","34,772.40","34,140.20","34,561.70",2060000
8/9/2020,"34,245.60","34,772.40","34,069.90","34,772.40",2250000
7/9/2020,"35,088.50","35,123.70","34,069.90","34,069.90",3130000
4/9/2020,"34,772.40","35,123.70","34,772.40","35,123.70",2120000
3/9/2020,"35,404.60","35,474.90","35,053.40","35,404.60",3150000
1/9/2020,"34,772.40","35,474.90","34,667.00","35,053.40",2430000
31/08/2020,"35,053.40","35,334.40","34,667.00","34,772.40",2680000
28/08/2020,"35,264.10","35,896.40","35,053.40","35,053.40",5530000
27/08/2020,"33,894.30","35,193.90","33,894.30","35,018.30",5140000
26/08/2020,"34,280.70","34,315.80","33,859.20","33,999.70",1830000
25/08/2020,"34,140.20","34,386.10","34,105.10","34,315.80",4560000
24/08/2020,"33,683.60","34,140.20","33,613.30","34,034.80",4890000
21/08/2020,"33,191.90","33,367.50","33,156.70","33,297.20",1740000
20/08/2020,"32,946.00","33,332.30","32,910.90","33,051.40",2520000
19/08/2020,"32,946.00","33,051.40","32,770.40","32,910.90",1210000
18/08/2020,"33,016.20","33,121.60","32,875.70","32,910.90",862780
17/08/2020,"32,946.00","33,016.20","32,665.00","33,016.20",1450000
14/08/2020,"33,082.10","33,150.80","32,635.00","32,875.70",2250000
13/08/2020,"32,806.90","32,978.90","32,669.40","32,978.90",2360000
12/8/2020,"32,394.30","32,669.40","32,256.70","32,669.40",1700000
11/8/2020,"32,635.00","32,635.00","32,325.50","32,325.50",1670000
10/8/2020,"32,566.20","32,875.70","32,394.30","32,463.10",1600000
7/8/2020,"32,187.90","32,875.70","32,187.90","32,394.30",1770000
6/8/2020,"32,325.50","32,497.40","32,119.20","32,187.90",1590000
5/8/2020,"31,981.60","32,428.70","31,809.70","32,325.50",1830000
4/8/2020,"31,981.60","32,187.90","31,775.30","32,016.00",1450000
3/8/2020,"30,606.10","31,568.90","30,606.10","31,568.90",1920000
31/07/2020,"30,262.20","31,087.50","30,262.20","30,606.10",1530000
30/07/2020,"30,674.80","31,053.10","30,674.80","31,053.10",844890
29/07/2020,"30,537.30","30,881.20","30,124.60","30,640.40",2140000
28/07/2020,"30,537.30","31,500.20","30,365.30","31,431.40",2700000
27/07/2020,"31,309.80","31,936.00","30,335.70","30,405.30",4520000
24/07/2020,"32,979.70","33,084.00","31,588.10","31,936.00",4380000
23/07/2020,"32,979.70","33,223.20","32,770.90","33,223.20",1270000
22/07/2020,"33,397.10","33,397.10","32,910.10","32,979.70",1130000
21/07/2020,"33,049.30","33,362.40","32,875.30","33,258.00",1300000
20/07/2020,"33,466.70","33,536.30","32,944.90","32,979.70",2830000
17/07/2020,"33,745.00","33,745.00","33,466.70","33,466.70",1810000
16/07/2020,"33,779.80","33,919.00","33,675.50","33,814.60",1460000
15/07/2020,"33,884.20","34,058.10","33,675.50","33,814.60",2090000
14/07/2020,"33,605.90","33,988.60","33,605.90","33,779.80",2140000
13/07/2020,"33,397.10","34,058.10","33,223.20","33,849.40",3670000
10/7/2020,"33,466.70","33,571.10","33,049.30","33,258.00",1610000
9/7/2020,"33,327.60","33,675.50","33,258.00","33,640.70",3170000
8/7/2020,"32,910.10","33,327.60","32,910.10","33,188.40",2030000
7/7/2020,"32,701.40","33,327.60","32,701.40","33,014.50",3780000
6/7/2020,"32,353.50","32,666.60","32,214.30","32,562.20",1500000
3/7/2020,"32,353.50","32,353.50","32,075.20","32,179.50",731070
2/7/2020,"32,214.30","32,214.30","31,970.80","32,110.00",744040
1/7/2020,"32,005.60","32,214.30","31,866.40","32,144.80",1200000
30/06/2020,"32,110.00","32,283.90","31,588.10","31,762.10",2200000
29/06/2020,"32,423.10","32,423.10","31,901.20","32,040.40",1770000
26/06/2020,"32,562.20","32,805.70","32,492.60","32,597.00",831970
25/06/2020,"32,457.90","32,770.90","32,423.10","32,562.20",1010000
24/06/2020,"33,327.60","33,362.40","32,736.20","32,840.50",837660
23/06/2020,"32,666.60","33,675.50","32,527.40","33,084.00",2340000
22/06/2020,"32,701.40","32,701.40","32,597.00","32,701.40",1090000
19/06/2020,"32,423.10","32,701.40","32,423.10","32,701.40",1030000
18/06/2020,"32,214.30","32,492.60","32,110.00","32,423.10",1140000
17/06/2020,"32,492.60","32,527.40","32,179.50","32,249.10",1090000
16/06/2020,"32,423.10","32,562.20","32,214.30","32,423.10",1520000
15/06/2020,"33,397.10","33,397.10","31,936.00","32,005.60",1670000
12/6/2020,"31,309.80","32,701.40","31,309.80","32,701.40",4340000
11/6/2020,"33,953.80","33,953.80","32,005.60","32,005.60",5900000
10/6/2020,"34,092.90","34,092.90","33,675.50","33,953.80",1800000
9/6/2020,"34,510.40","34,545.20","34,023.30","34,058.10",2060000
8/6/2020,"34,092.90","34,788.70","34,092.90","34,336.40",5680000
5/6/2020,"33,675.50","33,884.20","33,501.50","33,884.20",1710000
4/6/2020,"34,023.30","34,023.30","33,675.50","33,675.50",1740000
3/6/2020,"33,397.10","34,058.10","33,327.60","33,849.40",2610000
2/6/2020,"33,605.90","33,745.00","33,397.10","33,397.10",2010000
1/6/2020,"33,397.10","33,640.70","33,397.10","33,605.90",1790000
29/05/2020,"33,397.10","33,466.70","33,049.30","33,362.40",1860000
28/05/2020,"33,536.30","33,814.60","33,397.10","33,397.10",1650000
27/05/2020,"34,023.30","34,371.20","33,397.10","33,397.10",2900000
26/05/2020,"33,745.00","33,953.80","33,640.70","33,953.80",2230000
25/05/2020,"33,745.00","33,814.60","33,258.00","33,710.20",2810000
22/05/2020,"34,092.90","34,092.90","33,710.20","33,710.20",2390000
21/05/2020,"34,023.30","34,301.70","33,988.60","34,301.70",2770000
20/05/2020,"34,092.90","34,092.90","33,779.80","34,023.30",1720000
19/05/2020,"34,232.10","34,580.00","33,814.60","34,266.90",3970000
18/05/2020,"33,049.30","33,640.70","32,979.70","33,640.70",2760000
15/05/2020,"33,605.90","34,023.30","33,223.20","33,397.10",3350000
14/05/2020,"34,058.10","34,162.50","33,745.00","33,884.20",3580000
13/05/2020,"33,049.30","34,475.60","32,979.70","34,336.40",9460000
12/5/2020,"32,148.90","32,387.00","31,910.70","32,387.00",4490000
11/5/2020,"32,148.90","32,387.00","31,732.10","32,148.90",3360000
8/5/2020,"31,910.70","32,803.70","31,910.70","31,970.30",5690000
7/5/2020,"31,553.50","31,851.20","31,196.30","31,851.20",3220000
6/5/2020,"30,362.80","31,613.10","30,362.80","31,494.00",5510000
5/5/2020,"30,243.70","30,362.80","30,005.60","30,303.30",1080000
4/5/2020,"29,886.50","30,303.30","29,648.40","30,065.10",1420000
29/04/2020,"30,243.70","30,601.00","30,065.10","30,243.70",2140000
28/04/2020,"30,184.20","30,243.70","29,886.50","30,184.20",1550000
27/04/2020,"30,660.50","30,660.50","30,065.10","30,184.20",2250000
24/04/2020,"30,303.30","30,481.90","29,827.00","30,362.80",2240000
23/04/2020,"31,017.70","31,077.20","30,362.80","30,362.80",2160000
22/04/2020,"29,053.00","30,481.90","28,993.50","30,422.40",3880000
21/04/2020,"30,065.10","30,303.30","29,112.60","29,350.70",5930000
20/04/2020,"30,898.60","30,958.20","30,184.20","30,541.40",3550000
17/04/2020,"30,481.90","30,541.40","29,886.50","30,481.90",4180000
16/04/2020,"29,588.90","30,243.70","29,350.70","29,946.10",2390000
15/04/2020,"30,065.10","30,243.70","29,678.20","29,827.00",3500000
14/04/2020,"28,338.60","29,469.80","27,981.40","29,469.80",6460000
13/04/2020,"27,624.20","27,981.40","27,445.60","27,683.70",1990000
10/4/2020,"27,743.30","27,981.40","27,326.50","27,624.20",2990000
9/4/2020,"27,981.40","28,338.60","27,683.70","27,892.10",3400000
8/4/2020,"27,445.60","28,011.20","27,237.20","27,892.10",2500000
7/4/2020,"28,279.10","28,398.20","27,683.70","28,160.00",3910000
6/4/2020,"27,386.10","28,279.10","27,088.40","28,279.10",4320000
3/4/2020,"25,600.00","26,582.30","25,421.40","26,552.60",3290000
1/4/2020,"24,290.30","25,719.10","24,290.30","25,183.30",2310000
31/03/2020,"24,707.00","25,242.80","23,873.50","24,468.90",2640000
30/03/2020,"24,111.60","24,468.90","23,873.50","24,052.10",3420000
27/03/2020,"26,433.50","26,433.50","25,540.50","25,659.60",4180000
26/03/2020,"27,088.40","27,296.80","26,314.40","26,314.40",3740000
25/03/2020,"27,386.10","27,624.20","26,880.00","27,386.10",3380000
24/03/2020,"26,790.70","26,790.70","25,897.70","26,493.00",3480000
23/03/2020,"27,445.60","27,921.90","26,433.50","26,433.50",4490000
20/03/2020,"28,695.80","28,725.60","28,189.80","28,398.20",2050000
19/03/2020,"28,338.60","28,636.30","28,338.60","28,398.20",2060000
18/03/2020,"29,172.10","29,231.70","28,785.10","28,814.90",2610000
17/03/2020,"27,981.40","28,874.40","27,683.70","28,874.40",3930000
16/03/2020,"28,666.10","29,588.90","28,279.10","28,338.60",3010000
13/03/2020,"26,969.30","29,767.50","26,909.80","28,666.10",4630000
12/3/2020,"28,934.00","29,350.70","28,160.00","28,636.30",6320000
11/3/2020,"30,958.20","31,255.80","29,469.80","30,243.70",4370000
10/3/2020,"30,362.80","30,958.20","29,946.10","30,779.60",3220000
9/3/2020,"30,481.90","30,958.20","29,946.10","29,946.10",7510000
6/3/2020,"32,267.90","32,327.50","31,851.20","32,148.90",2070000
5/3/2020,"33,041.90","33,280.00","32,506.10","32,506.10",2060000
4/3/2020,"33,041.90","33,041.90","32,684.70","33,041.90",2640000
3/3/2020,"33,458.60","33,934.90","33,161.00","33,280.00",1890000
2/3/2020,"32,803.70","33,458.60","32,625.10","33,161.00",2840000
28/02/2020,"32,744.20","33,161.00","32,506.10","32,803.70",3380000
27/02/2020,"32,744.20","33,637.20","32,506.10","33,339.60",4650000
26/02/2020,"31,791.70","32,863.30","31,553.50","32,744.20",5110000
25/02/2020,"31,017.70","32,148.90","30,958.20","32,148.90",2230000
24/02/2020,"31,613.10","32,089.30","31,255.80","31,255.80",3590000
21/02/2020,"33,280.00","33,280.00","32,565.60","32,565.60",2310000
20/02/2020,"33,399.10","33,577.70","33,041.90","33,220.50",1240000
19/02/2020,"33,280.00","33,458.60","33,041.90","33,161.00",1080000
18/02/2020,"32,387.00","33,339.60","32,327.50","33,339.60",2790000
17/02/2020,"32,506.10","32,506.10","32,148.90","32,267.90",1150000
14/02/2020,"32,208.40","32,446.50","32,148.90","32,446.50",1400000
13/02/2020,"32,208.40","32,446.50","31,970.30","32,327.50",1640000
12/2/2020,"32,029.80","32,565.60","31,970.30","32,208.40",1750000
11/2/2020,"31,494.00","31,970.30","31,374.90","31,910.70",1720000
10/2/2020,"31,196.30","31,553.50","31,017.70","31,315.40",1170000
7/2/2020,"31,553.50","31,851.20","31,434.40","31,732.10",1930000
6/2/2020,"31,255.80","31,910.70","30,839.10","31,910.70",2710000
5/2/2020,"31,136.80","31,434.40","30,958.20","30,958.20",2620000
4/2/2020,"31,196.30","31,196.30","30,362.80","30,839.10",2620000
3/2/2020,"29,529.30","31,255.80","29,172.10","30,660.50",5720000
31/01/2020,"32,148.90","32,684.70","30,958.20","30,958.20",6540000
30/01/2020,"32,922.80","33,220.50","32,089.30","32,565.60",4190000
22/01/2020,"32,744.20","33,637.20","32,565.60","33,637.20",5020000
21/01/2020,"34,411.20","34,530.30","33,041.90","33,041.90",6910000
20/01/2020,"34,232.60","34,530.30","34,054.00","34,173.10",1950000
17/01/2020,"34,530.30","34,589.80","33,934.90","34,292.10",2200000
16/01/2020,"33,934.90","34,649.30","33,934.90","34,530.30",3080000
15/01/2020,"33,934.90","33,994.40","33,815.80","33,934.90",1490000
14/01/2020,"33,994.40","34,173.10","33,934.90","33,934.90",1150000
13/01/2020,"34,173.10","34,292.10","33,934.90","33,994.40",1250000
10/1/2020,"34,232.60","34,411.20","33,994.40","34,232.60",1620000
9/1/2020,"34,113.50","34,351.70","33,994.40","34,292.10",1530000
8/1/2020,"34,232.60","34,351.70","33,815.80","33,815.80",2880000
7/1/2020,"34,113.50","34,589.80","33,934.90","34,589.80",1330000
6/1/2020,"33,994.40","34,292.10","33,815.80","33,934.90",1730000
3/1/2020,"35,066.10","35,185.10","34,173.10","34,292.10",3250000
2/1/2020,"34,708.90","35,125.60","34,530.30","34,887.50",1420000
31/12/2019,"34,887.50","34,947.00","34,530.30","34,708.90",1090000
